State,County,City,Neighborhood,Nextdoor ID,Attribute,Position
CA,Santa Clara,San Jose,Rosemary Gardens,167324,Friendly,4
CA,Santa Clara,San Jose,Rosemary Gardens,167324,Neighbors,5
CA,Santa Clara,San Jose,Rosemary Gardens,167324,Walkability,6
CA,Santa Clara,San Jose,Rosemary Gardens,167324,Clean,7
CA,Santa Clara,San Jose,Rosemary Gardens,167324,Downtown,8
CA,Santa Clara,San Jose,Rosemary Gardens,167324,Convenient,9
CA,Santa Clara,Palo Alto,Rosewalk,265421,Beautiful,0
CA,Santa Clara,Palo Alto,Rosewalk,265421,Freeway Access,1
CA,Santa Clara,Palo Alto,Rosewalk,265421,Location,2
CA,Santa Clara,Palo Alto,Rosewalk,265421,Proximity,3
CA,Santa Clara,Palo Alto,Rosewalk,265421,Restaurants,4
CA,Santa Clara,Palo Alto,Rosewalk,265421,Safe,5
CA,Santa Clara,Palo Alto,Rosewalk,265421,Shopping,6
CA,Santa Clara,Palo Alto,Rosewalk,265421,Stores,7
CA,Santa Clara,Palo Alto,Rosewalk,265421,Surroundings,8
CA,Santa Clara,Palo Alto,Rosewalk,265421,Walkability,9
CA,Santa Clara,Palo Alto,Rosewood Drive,156488,Diversity,0
CA,Santa Clara,Palo Alto,Rosewood Drive,156488,Dog Friendly,1
CA,Santa Clara,Palo Alto,Rosewood Drive,156488,Hiking,2
CA,Santa Clara,Palo Alto,Rosewood Drive,156488,Peaceful,3
CA,Santa Clara,Palo Alto,Rosewood Drive,156488,Walkability,4
CA,Santa Clara,Palo Alto,Rosewood Drive,156488,Bay,5
CA,Santa Clara,Palo Alto,Rosewood Drive,156488,Beautiful,6
CA,Santa Clara,Palo Alto,Rosewood Drive,156488,Community,7
CA,Santa Clara,Palo Alto,Rosewood Drive,156488,Downtown,8
CA,Santa Clara,Palo Alto,Rosewood Drive,156488,Family Friendly,9
CA,Santa Clara,San Jose,Ross Creek,165387,Family Friendly,0
CA,Santa Clara,San Jose,Ross Creek,165387,Neighbors,1
CA,Santa Clara,San Jose,Ross Creek,165387,Community,2
CA,Santa Clara,San Jose,Ross Creek,165387,Friendly,3
CA,Santa Clara,San Jose,Ross Creek,165387,Peaceful,4
CA,Santa Clara,San Jose,Ross Creek,165387,Freeway Access,5
CA,Santa Clara,San Jose,Ross Creek,165387,Dog Friendly,6
CA,Santa Clara,San Jose,Ross Creek,165387,Walkability,7
CA,Santa Clara,San Jose,Ross Creek,165387,Pleasant,8
CA,Santa Clara,San Jose,Ross Creek,165387,Safe,9
CA,Santa Clara,San Jose,Ruskin,171266,Quiet,0
CA,Santa Clara,San Jose,Ruskin,171266,Peaceful,1
CA,Santa Clara,San Jose,Ruskin,171266,Family Friendly,2
CA,Santa Clara,San Jose,Ruskin,171266,Safe,3
CA,Santa Clara,San Jose,Ruskin,171266,Schools,4
CA,Santa Clara,San Jose,Ruskin,171266,Freeway Access,5
CA,Santa Clara,San Jose,Ruskin,171266,Neighbors,6
CA,Santa Clara,San Jose,Ruskin,171266,Walking,7
CA,Santa Clara,San Jose,Ruskin,171266,Diversity,8
CA,Santa Clara,San Jose,Ruskin,171266,Friendly,9
CA,Santa Clara,San Jose,Ryan,170254,Friendly,0
CA,Santa Clara,San Jose,Ryan,170254,Family Friendly,1
CA,Santa Clara,San Jose,Ryan,170254,Dog Friendly,2
CA,Santa Clara,San Jose,Ryan,170254,Food,3
CA,Santa Clara,San Jose,Ryan,170254,Freeway Access,4
CA,Santa Clara,San Jose,Ryan,170254,Neighbors,5
CA,Santa Clara,San Jose,Ryan,170254,Peaceful,6
CA,Santa Clara,San Jose,Ryan,170254,Schools,7
CA,Santa Clara,San Jose,Ryan,170254,Stores,8
CA,Santa Clara,San Jose,Ryan,170254,Diversity,9
CA,Santa Clara,San Jose,Rymar,170106,Walkability,0
CA,Santa Clara,San Jose,Rymar,170106,Peaceful,1
CA,Santa Clara,San Jose,Rymar,170106,Clean,2
CA,Santa Clara,San Jose,Rymar,170106,Friendly,3
CA,Santa Clara,San Jose,Rymar,170106,Dog Friendly,4
CA,Santa Clara,San Jose,Rymar,170106,Events,5
CA,Santa Clara,San Jose,Rymar,170106,Family Friendly,6
CA,Santa Clara,San Jose,Rymar,170106,Location,7
CA,Santa Clara,San Jose,Rymar,170106,Parks,8
CA,Santa Clara,San Jose,Rymar,170106,Quiet,9
CA,Santa Clara,San Jose,S Willow/Lincoln Glen,171552,Family Friendly,0
CA,Santa Clara,San Jose,S Willow/Lincoln Glen,171552,Friendly,1
CA,Santa Clara,San Jose,S Willow/Lincoln Glen,171552,Neighbors,2
CA,Santa Clara,San Jose,S Willow/Lincoln Glen,171552,Peaceful,3
CA,Santa Clara,San Jose,S Willow/Lincoln Glen,171552,Dog Friendly,4
CA,Santa Clara,San Jose,S Willow/Lincoln Glen,171552,Community,5
CA,Santa Clara,San Jose,S Willow/Lincoln Glen,171552,Clean,6
CA,Santa Clara,San Jose,S Willow/Lincoln Glen,171552,Walkability,7
CA,Santa Clara,San Jose,S Willow/Lincoln Glen,171552,Safe,8
CA,Santa Clara,San Jose,S Willow/Lincoln Glen,171552,Well Maintained,9
CA,Santa Clara,Mountain View,Sahara,293562,Clean,0
CA,Santa Clara,Mountain View,Sahara,293562,Safe,1
CA,Santa Clara,Mountain View,Sahara,293562,Atmosphere,2
CA,Santa Clara,Mountain View,Sahara,293562,Community,3
CA,Santa Clara,Mountain View,Sahara,293562,Convenient,4
CA,Santa Clara,Mountain View,Sahara,293562,Diversity,5
CA,Santa Clara,Mountain View,Sahara,293562,Dog Friendly,6
CA,Santa Clara,Mountain View,Sahara,293562,Downtown,7
CA,Santa Clara,Mountain View,Sahara,293562,Family Friendly,8
CA,Santa Clara,Mountain View,Sahara,293562,Food,9
CA,Santa Clara,San Jose,Salamoni Pala Ranch,259775,Clean,0
CA,Santa Clara,San Jose,Salamoni Pala Ranch,259775,Diversity,1
CA,Santa Clara,San Jose,Salamoni Pala Ranch,259775,Privacy,2
CA,Santa Clara,San Jose,Salamoni Pala Ranch,259775,Convenient,3
CA,Santa Clara,San Jose,Salamoni Pala Ranch,259775,Pleasant,4
CA,Santa Clara,San Jose,Salamoni Pala Ranch,259775,Quiet,5
CA,Santa Clara,San Jose,Salamoni Pala Ranch,259775,Surroundings,6
CA,Santa Clara,San Jose,Salamoni Pala Ranch,259775,Weather,7
CA,Santa Clara,San Jose,Salamoni Pala Ranch,259775,Atmosphere,8
CA,Santa Clara,San Jose,Salamoni Pala Ranch,259775,Beautiful,9
CA,Santa Clara,Palo Alto,San Antonio Rd,218560,Beautiful,0
CA,Santa Clara,Palo Alto,San Antonio Rd,218560,Clean,1
CA,Santa Clara,Palo Alto,San Antonio Rd,218560,Community,2
CA,Santa Clara,Palo Alto,San Antonio Rd,218560,Convenient,3
CA,Santa Clara,Palo Alto,San Antonio Rd,218560,Kids,4
CA,Santa Clara,Palo Alto,San Antonio Rd,218560,Nice,5
CA,Santa Clara,Palo Alto,San Antonio Rd,218560,Quiet,6
CA,Santa Clara,Palo Alto,San Antonio Rd,218560,Safe,7
CA,Santa Clara,San Jose,San Jose Gateway Place,256785,Quiet,0
CA,Santa Clara,San Jose,San Jose Gateway Place,256785,Safe,1
CA,Santa Clara,San Jose,San Jose Gateway Place,256785,Shopping,2
CA,Santa Clara,San Jose,San Jose Gateway Place,256785,Architecture,3
CA,Santa Clara,San Jose,San Jose Gateway Place,256785,Atmosphere,4
CA,Santa Clara,San Jose,San Jose Gateway Place,256785,Beautiful,5
CA,Santa Clara,San Jose,San Jose Gateway Place,256785,Clean,6
CA,Santa Clara,San Jose,San Jose Gateway Place,256785,Community,7
CA,Santa Clara,San Jose,San Jose Gateway Place,256785,Convenient,8
CA,Santa Clara,San Jose,San Jose Gateway Place,256785,Diversity,9
CA,Santa Clara,San Martin,San Martin,287856,Peaceful,0
CA,Santa Clara,San Martin,San Martin,287856,Rural,1
CA,Santa Clara,San Martin,San Martin,287856,Quiet,2
CA,Santa Clara,San Martin,San Martin,287856,Safe,3
CA,Santa Clara,San Martin,San Martin,287856,Beautiful,4
CA,Santa Clara,San Martin,San Martin,287856,Open,5
CA,Santa Clara,San Martin,San Martin,287856,Family Friendly,6
CA,Santa Clara,San Martin,San Martin,287856,Neighbors,7
CA,Santa Clara,San Martin,San Martin,287856,Privacy,8
CA,Santa Clara,San Martin,San Martin,287856,Dog Friendly,9
CA,Santa Clara,Sunnyvale,San Miguel,19909,Quiet,0
CA,Santa Clara,Sunnyvale,San Miguel,19909,Family Friendly,1
CA,Santa Clara,Sunnyvale,San Miguel,19909,Safe,2
CA,Santa Clara,Sunnyvale,San Miguel,19909,Peaceful,3
CA,Santa Clara,Sunnyvale,San Miguel,19909,Weather,4
CA,Santa Clara,Sunnyvale,San Miguel,19909,Convenient,5
CA,Santa Clara,Sunnyvale,San Miguel,19909,Dog Friendly,6
CA,Santa Clara,Sunnyvale,San Miguel,19909,Parks,7
CA,Santa Clara,Sunnyvale,San Miguel,19909,Walkability,8
CA,Santa Clara,Sunnyvale,San Miguel,19909,Well Maintained,9
CA,Santa Clara,San Jose,San Ramon,169869,Bay,0
CA,Santa Clara,San Jose,San Ramon,169869,Beautiful,1
CA,Santa Clara,San Jose,San Ramon,169869,Friendly,2
CA,Santa Clara,San Jose,San Ramon,169869,Green,3
CA,Santa Clara,San Jose,San Ramon,169869,Hills,4
CA,Santa Clara,San Jose,San Ramon,169869,Nature,5
CA,Santa Clara,San Jose,San Ramon,169869,Nice,6
CA,Santa Clara,San Jose,San Ramon,169869,Open,7
CA,Santa Clara,San Jose,San Ramon,169869,Trails,8
CA,Santa Clara,San Jose,San Ramon,169869,Walking,9
CA,Santa Clara,Campbell,San Tomas,151093,Family Friendly,0
CA,Santa Clara,Campbell,San Tomas,151093,Dog Friendly,1
CA,Santa Clara,Campbell,San Tomas,151093,Neighbors,2
CA,Santa Clara,Campbell,San Tomas,151093,Quiet,3
CA,Santa Clara,Campbell,San Tomas,151093,Safe,4
CA,Santa Clara,Campbell,San Tomas,151093,Peaceful,5
CA,Santa Clara,Campbell,San Tomas,151093,Welcoming,6
CA,Santa Clara,Campbell,San Tomas,151093,Diversity,7
CA,Santa Clara,Campbell,San Tomas,151093,Community,8
CA,Santa Clara,Campbell,San Tomas,151093,Kids,9
CA,Santa Clara,San Jose,San Tomas Aquino Park,1986,Family Friendly,0
CA,Santa Clara,San Jose,San Tomas Aquino Park,1986,Friendly,1
CA,Santa Clara,San Jose,San Tomas Aquino Park,1986,Safe,2
CA,Santa Clara,San Jose,San Tomas Aquino Park,1986,Peaceful,3
CA,Santa Clara,San Jose,San Tomas Aquino Park,1986,Quiet,4
CA,Santa Clara,San Jose,San Tomas Aquino Park,1986,Community,5
CA,Santa Clara,San Jose,San Tomas Aquino Park,1986,Neighbors,6
CA,Santa Clara,San Jose,San Tomas Aquino Park,1986,Walkability,7
CA,Santa Clara,San Jose,San Tomas Aquino Park,1986,Parks,8
CA,Santa Clara,San Jose,San Tomas Aquino Park,1986,Welcoming,9
CA,Santa Clara,Santa Clara,San Tomas Creek,181977,Family Friendly,0
CA,Santa Clara,Santa Clara,San Tomas Creek,181977,Neighbors,1
CA,Santa Clara,Santa Clara,San Tomas Creek,181977,Convenient,2
CA,Santa Clara,Santa Clara,San Tomas Creek,181977,Restaurants,3
CA,Santa Clara,Santa Clara,San Tomas Creek,181977,Safe,4
CA,Santa Clara,Santa Clara,San Tomas Creek,181977,Food,5
CA,Santa Clara,Santa Clara,San Tomas Creek,181977,Friendly,6
CA,Santa Clara,Santa Clara,San Tomas Creek,181977,Shopping,7
CA,Santa Clara,Santa Clara,San Tomas Creek,181977,Well Maintained,8
CA,Santa Clara,Santa Clara,San Tomas Creek,181977,Beautiful,9
CA,Santa Clara,Campbell,San Tomas West,155423,Family Friendly,0
CA,Santa Clara,Campbell,San Tomas West,155423,Friendly,1
CA,Santa Clara,Campbell,San Tomas West,155423,Restaurants,2
CA,Santa Clara,Campbell,San Tomas West,155423,Safe,3
CA,Santa Clara,Campbell,San Tomas West,155423,Dog Friendly,4
CA,Santa Clara,Campbell,San Tomas West,155423,Walkability,5
CA,Santa Clara,Campbell,San Tomas West,155423,Neighbors,6
CA,Santa Clara,Campbell,San Tomas West,155423,Convenient,7
CA,Santa Clara,Campbell,San Tomas West,155423,Clean,8
CA,Santa Clara,Campbell,San Tomas West,155423,Food,9
CA,Santa Clara,Santa Clara,San Tomas Woods,184678,Peaceful,0
CA,Santa Clara,Santa Clara,San Tomas Woods,184678,Clean,1
CA,Santa Clara,Santa Clara,San Tomas Woods,184678,Safe,2
CA,Santa Clara,Santa Clara,San Tomas Woods,184678,Well Maintained,3
CA,Santa Clara,Santa Clara,San Tomas Woods,184678,Convenient,4
CA,Santa Clara,Santa Clara,San Tomas Woods,184678,Walkability,5
CA,Santa Clara,Santa Clara,San Tomas Woods,184678,Freeway Access,6
CA,Santa Clara,Santa Clara,San Tomas Woods,184678,Proximity,7
CA,Santa Clara,Santa Clara,San Tomas Woods,184678,Beautiful,8
CA,Santa Clara,Santa Clara,San Tomas Woods,184678,Quiet,9
CA,Santa Clara,Gilroy,San Ysidro/ East Gilroy,428977,Beach,0
CA,Santa Clara,Gilroy,San Ysidro/ East Gilroy,428977,Friendly,1
CA,Santa Clara,Gilroy,San Ysidro/ East Gilroy,428977,Hiking,2
CA,Santa Clara,Gilroy,San Ysidro/ East Gilroy,428977,Hills,3
CA,Santa Clara,Gilroy,San Ysidro/ East Gilroy,428977,Peaceful,4
CA,Santa Clara,Gilroy,San Ysidro/ East Gilroy,428977,Running,5
CA,Santa Clara,Gilroy,San Ysidro/ East Gilroy,428977,Sidewalks,6
CA,Santa Clara,Gilroy,San Ysidro/ East Gilroy,428977,Stores,7
CA,Santa Clara,Sunnyvale,Santa Ana,203996,Bay,0
CA,Santa Clara,Sunnyvale,Santa Ana,203996,Beautiful,1
CA,Santa Clara,Sunnyvale,Santa Ana,203996,Diversity,2
CA,Santa Clara,Sunnyvale,Santa Ana,203996,Dog Friendly,3
CA,Santa Clara,Sunnyvale,Santa Ana,203996,Family Friendly,4
CA,Santa Clara,Sunnyvale,Santa Ana,203996,Freeway Access,5
CA,Santa Clara,Sunnyvale,Santa Ana,203996,Kids,6
CA,Santa Clara,Sunnyvale,Santa Ana,203996,Location,7
CA,Santa Clara,Sunnyvale,Santa Ana,203996,Nice,8
CA,Santa Clara,Sunnyvale,Santa Ana,203996,Parks,9
CA,Santa Clara,Gilroy,Santa Barbara Wren,265942,Family Friendly,0
CA,Santa Clara,Gilroy,Santa Barbara Wren,265942,Clean,1
CA,Santa Clara,Gilroy,Santa Barbara Wren,265942,Walkability,2
CA,Santa Clara,Gilroy,Santa Barbara Wren,265942,Neighbors,3
CA,Santa Clara,Gilroy,Santa Barbara Wren,265942,Beautiful,4
CA,Santa Clara,Gilroy,Santa Barbara Wren,265942,Dog Friendly,5
CA,Santa Clara,Gilroy,Santa Barbara Wren,265942,Peaceful,6
CA,Santa Clara,Gilroy,Santa Barbara Wren,265942,Quiet,7
CA,Santa Clara,Gilroy,Santa Barbara Wren,265942,Walking,8
CA,Santa Clara,Gilroy,Santa Barbara Wren,265942,Convenient,9
CA,Santa Clara,Santa Clara,Santa Clara,176442,Friendly,0
CA,Santa Clara,Santa Clara,Santa Clara,176442,Family Friendly,1
CA,Santa Clara,Santa Clara,Santa Clara,176442,Dog Friendly,2
CA,Santa Clara,Santa Clara,Santa Clara,176442,Safe,3
CA,Santa Clara,Santa Clara,Santa Clara,176442,Parks,4
CA,Santa Clara,Santa Clara,Santa Clara,176442,Peaceful,5
CA,Santa Clara,Santa Clara,Santa Clara,176442,Clean,6
CA,Santa Clara,Santa Clara,Santa Clara,176442,Neighbors,7
CA,Santa Clara,Santa Clara,Santa Clara,176442,Walkability,8
CA,Santa Clara,Santa Clara,Santa Clara,176442,Community,9
CA,Santa Clara,Cupertino,Santa Clara Homestead,471965,,0
CA,Santa Clara,Santa Clara,Santa Clara Old Quad,225513,Historic,0
CA,Santa Clara,Santa Clara,Santa Clara Old Quad,225513,Walkability,1
CA,Santa Clara,Santa Clara,Santa Clara Old Quad,225513,Dog Friendly,2
CA,Santa Clara,Santa Clara,Santa Clara Old Quad,225513,Clean,3
CA,Santa Clara,Santa Clara,Santa Clara Old Quad,225513,Family Friendly,4
CA,Santa Clara,Santa Clara,Santa Clara Old Quad,225513,Charm,5
CA,Santa Clara,Santa Clara,Santa Clara Old Quad,225513,Architecture,6
CA,Santa Clara,Santa Clara,Santa Clara Old Quad,225513,Atmosphere,7
CA,Santa Clara,Santa Clara,Santa Clara Old Quad,225513,Beautiful,8
CA,Santa Clara,Santa Clara,Santa Clara Old Quad,225513,Community,9
CA,Santa Clara,Santa Clara,Santa Clara Redwoods,295663,Trees,0
CA,Santa Clara,Santa Clara,Santa Clara Redwoods,295663,Clean,1
CA,Santa Clara,Santa Clara,Santa Clara Redwoods,295663,Quiet,2
CA,Santa Clara,Santa Clara,Santa Clara Redwoods,295663,Convenient,3
CA,Santa Clara,Santa Clara,Santa Clara Redwoods,295663,Family Friendly,4
CA,Santa Clara,Santa Clara,Santa Clara Redwoods,295663,Peaceful,5
CA,Santa Clara,Santa Clara,Santa Clara Redwoods,295663,Safe,6
CA,Santa Clara,Santa Clara,Santa Clara Redwoods,295663,Well Maintained,7
CA,Santa Clara,Santa Clara,Santa Clara Redwoods,295663,Diversity,8
CA,Santa Clara,Santa Clara,Santa Clara Redwoods,295663,Dog Friendly,9
CA,Santa Clara,Santa Clara,Santa Clara Station 5,213894,Quiet,0
CA,Santa Clara,Santa Clara,Santa Clara Station 5,213894,Family Friendly,1
CA,Santa Clara,Santa Clara,Santa Clara Station 5,213894,Peaceful,2
CA,Santa Clara,Santa Clara,Santa Clara Station 5,213894,Pleasant,3
CA,Santa Clara,Santa Clara,Santa Clara Station 5,213894,Neighbors,4
CA,Santa Clara,Santa Clara,Santa Clara Station 5,213894,Safe,5
CA,Santa Clara,Santa Clara,Santa Clara Station 5,213894,Walkability,6
CA,Santa Clara,Santa Clara,Santa Clara Station 5,213894,Well Maintained,7
CA,Santa Clara,Santa Clara,Santa Clara Station 5,213894,Diversity,8
CA,Santa Clara,Santa Clara,Santa Clara Station 5,213894,Dog Friendly,9
CA,Santa Clara,Los Gatos,Santa Cruz Ridge,225116,Quiet,0
CA,Santa Clara,Los Gatos,Santa Cruz Ridge,225116,Peaceful,1
CA,Santa Clara,Los Gatos,Santa Cruz Ridge,225116,Beautiful,2
CA,Santa Clara,Los Gatos,Santa Cruz Ridge,225116,Privacy,3
CA,Santa Clara,Los Gatos,Santa Cruz Ridge,225116,Trees,4
CA,Santa Clara,Los Gatos,Santa Cruz Ridge,225116,Wildlife,5
CA,Santa Clara,Los Gatos,Santa Cruz Ridge,225116,Community,6
CA,Santa Clara,Los Gatos,Santa Cruz Ridge,225116,Dog Friendly,7
CA,Santa Clara,Los Gatos,Santa Cruz Ridge,225116,Nature,8
CA,Santa Clara,Los Gatos,Santa Cruz Ridge,225116,Neighbors,9
CA,Santa Clara,San Jose,Santa Monica,165295,Dog Friendly,0
CA,Santa Clara,San Jose,Santa Monica,165295,Safe,1
CA,Santa Clara,San Jose,Santa Monica,165295,Family Friendly,2
CA,Santa Clara,San Jose,Santa Monica,165295,Friendly,3
CA,Santa Clara,San Jose,Santa Monica,165295,Peaceful,4
CA,Santa Clara,San Jose,Santa Monica,165295,Quiet,5
CA,Santa Clara,San Jose,Santa Monica,165295,Neighbors,6
CA,Santa Clara,San Jose,Santa Monica,165295,Parks,7
CA,Santa Clara,San Jose,Santa Monica,165295,Clean,8
CA,Santa Clara,San Jose,Santa Monica,165295,Kids,9
CA,Santa Clara,Los Altos,Santa Rita,182514,Friendly,0
CA,Santa Clara,Los Altos,Santa Rita,182514,Peaceful,1
CA,Santa Clara,Los Altos,Santa Rita,182514,Quiet,2
CA,Santa Clara,Los Altos,Santa Rita,182514,Clean,3
CA,Santa Clara,Los Altos,Santa Rita,182514,Walkability,4
CA,Santa Clara,Los Altos,Santa Rita,182514,Family Friendly,5
CA,Santa Clara,Los Altos,Santa Rita,182514,Safe,6
CA,Santa Clara,Los Altos,Santa Rita,182514,Neighbors,7
CA,Santa Clara,Los Altos,Santa Rita,182514,Beautiful,8
CA,Santa Clara,Los Altos,Santa Rita,182514,Community,9
CA,Santa Clara,Los Altos,Santa Rita Court,192408,Peaceful,0
CA,Santa Clara,Los Altos,Santa Rita Court,192408,Family Friendly,1
CA,Santa Clara,Los Altos,Santa Rita Court,192408,Safe,2
CA,Santa Clara,Los Altos,Santa Rita Court,192408,Walkability,3
CA,Santa Clara,Los Altos,Santa Rita Court,192408,Clean,4
CA,Santa Clara,Los Altos,Santa Rita Court,192408,Friendly,5
CA,Santa Clara,Los Altos,Santa Rita Court,192408,Quiet,6
CA,Santa Clara,Los Altos,Santa Rita Court,192408,Beautiful,7
CA,Santa Clara,Los Altos,Santa Rita Court,192408,Kids,8
CA,Santa Clara,Los Altos,Santa Rita Court,192408,Pleasant,9
CA,Santa Clara,San Jose,Santa Teresa,126082,Family Friendly,0
CA,Santa Clara,San Jose,Santa Teresa,126082,Dog Friendly,1
CA,Santa Clara,San Jose,Santa Teresa,126082,Friendly,2
CA,Santa Clara,San Jose,Santa Teresa,126082,Peaceful,3
CA,Santa Clara,San Jose,Santa Teresa,126082,Quiet,4
CA,Santa Clara,San Jose,Santa Teresa,126082,Walkability,5
CA,Santa Clara,San Jose,Santa Teresa,126082,Freeway Access,6
CA,Santa Clara,San Jose,Santa Teresa,126082,Safe,7
CA,Santa Clara,San Jose,Santa Teresa,126082,Stores,8
CA,Santa Clara,San Jose,Santa Teresa,126082,Trees,9
CA,Santa Clara,San Jose,Santa Teresa - Oak Ridge,179002,Friendly,0
CA,Santa Clara,San Jose,Santa Teresa - Oak Ridge,179002,Walkability,1
CA,Santa Clara,San Jose,Santa Teresa - Oak Ridge,179002,Family Friendly,2
CA,Santa Clara,San Jose,Santa Teresa - Oak Ridge,179002,Neighbors,3
CA,Santa Clara,San Jose,Santa Teresa - Oak Ridge,179002,Quiet,4
CA,Santa Clara,San Jose,Santa Teresa - Oak Ridge,179002,Freeway Access,5
CA,Santa Clara,San Jose,Santa Teresa - Oak Ridge,179002,Dog Friendly,6
CA,Santa Clara,San Jose,Santa Teresa - Oak Ridge,179002,Parks,7
CA,Santa Clara,San Jose,Santa Teresa - Oak Ridge,179002,Shopping,8
CA,Santa Clara,San Jose,Santa Teresa - Oak Ridge,179002,Walking,9
CA,Santa Clara,San Jose,Santana Row,2027,Restaurants,0
CA,Santa Clara,San Jose,Santana Row,2027,Walkability,1
CA,Santa Clara,San Jose,Santana Row,2027,Clean,2
CA,Santa Clara,San Jose,Santana Row,2027,Walking,3
CA,Santa Clara,San Jose,Santana Row,2027,Freeway Access,4
CA,Santa Clara,San Jose,Santana Row,2027,Shopping,5
CA,Santa Clara,San Jose,Santana Row,2027,Convenient,6
CA,Santa Clara,San Jose,Santana Row,2027,Food,7
CA,Santa Clara,San Jose,Santana Row,2027,Safe,8
CA,Santa Clara,San Jose,Santana Row,2027,Dog Friendly,9
CA,Santa Clara,San Jose,Santee & Ferrari/Pinoche,170267,Convenient,0
CA,Santa Clara,San Jose,Santee & Ferrari/Pinoche,170267,Sidewalks,1
CA,Santa Clara,San Jose,Santee & Ferrari/Pinoche,170267,Traffic,2
CA,Santa Clara,San Jose,Santee & Ferrari/Pinoche,170267,Atmosphere,3
CA,Santa Clara,San Jose,Santee & Ferrari/Pinoche,170267,Clean,4
CA,Santa Clara,San Jose,Santee & Ferrari/Pinoche,170267,Diversity,5
CA,Santa Clara,San Jose,Santee & Ferrari/Pinoche,170267,Family Friendly,6
CA,Santa Clara,San Jose,Santee & Ferrari/Pinoche,170267,Neighbors,7
CA,Santa Clara,San Jose,Santee & Ferrari/Pinoche,170267,Peaceful,8
CA,Santa Clara,San Jose,Santee & Ferrari/Pinoche,170267,Schools,9
CA,Santa Clara,Mountain View,Santiago Villa,204530,Walking,0
CA,Santa Clara,Mountain View,Santiago Villa,204530,Clean,1
CA,Santa Clara,Mountain View,Santiago Villa,204530,Well Maintained,2
CA,Santa Clara,Mountain View,Santiago Villa,204530,Convenient,3
CA,Santa Clara,Mountain View,Santiago Villa,204530,Neighbors,4
CA,Santa Clara,Mountain View,Santiago Villa,204530,Safe,5
CA,Santa Clara,Mountain View,Santiago Villa,204530,Family Friendly,6
CA,Santa Clara,Mountain View,Santiago Villa,204530,Friendly,7
CA,Santa Clara,Mountain View,Santiago Villa,204530,Peaceful,8
CA,Santa Clara,Mountain View,Santiago Villa,204530,Bay,9
CA,Santa Clara,Los Gatos,Saratoga Gap,185385,Neighbors,0
CA,Santa Clara,Los Gatos,Saratoga Gap,185385,Peaceful,1
CA,Santa Clara,Los Gatos,Saratoga Gap,185385,Friendly,2
CA,Santa Clara,Los Gatos,Saratoga Gap,185385,Beautiful,3
CA,Santa Clara,Los Gatos,Saratoga Gap,185385,Clean,4
CA,Santa Clara,Los Gatos,Saratoga Gap,185385,Hiking,5
CA,Santa Clara,Los Gatos,Saratoga Gap,185385,Rural,6
CA,Santa Clara,Los Gatos,Saratoga Gap,185385,Atmosphere,7
CA,Santa Clara,Los Gatos,Saratoga Gap,185385,Community,8
CA,Santa Clara,Los Gatos,Saratoga Gap,185385,Dog Friendly,9
CA,Santa Clara,Saratoga,Saratoga Heights,172942,Hills,0
CA,Santa Clara,Saratoga,Saratoga Heights,172942,Beautiful,1
CA,Santa Clara,Saratoga,Saratoga Heights,172942,Atmosphere,2
CA,Santa Clara,Saratoga,Saratoga Heights,172942,Clean,3
CA,Santa Clara,Saratoga,Saratoga Heights,172942,Dog Friendly,4
CA,Santa Clara,Saratoga,Saratoga Heights,172942,Friendly,5
CA,Santa Clara,Saratoga,Saratoga Heights,172942,Kids,6
CA,Santa Clara,Saratoga,Saratoga Heights,172942,Nature,7
CA,Santa Clara,Saratoga,Saratoga Heights,172942,Peaceful,8
CA,Santa Clara,Saratoga,Saratoga Heights,172942,Charm,9
CA,Santa Clara,Saratoga,Saratoga High,182730,Peaceful,0
CA,Santa Clara,Saratoga,Saratoga High,182730,Family Friendly,1
CA,Santa Clara,Saratoga,Saratoga High,182730,Beautiful,2
CA,Santa Clara,Saratoga,Saratoga High,182730,Quiet,3
CA,Santa Clara,Saratoga,Saratoga High,182730,Clean,4
CA,Santa Clara,Saratoga,Saratoga High,182730,Friendly,5
CA,Santa Clara,Saratoga,Saratoga High,182730,Walkability,6
CA,Santa Clara,Saratoga,Saratoga High,182730,Community,7
CA,Santa Clara,Saratoga,Saratoga High,182730,Neighbors,8
CA,Santa Clara,Saratoga,Saratoga High,182730,Safe,9
CA,Santa Clara,Saratoga,Saratoga Hills,172951,Proximity,0
CA,Santa Clara,Saratoga,Saratoga Hills,172951,Beautiful,1
CA,Santa Clara,Saratoga,Saratoga Hills,172951,Community,2
CA,Santa Clara,Saratoga,Saratoga Hills,172951,Family Friendly,3
CA,Santa Clara,Saratoga,Saratoga Hills,172951,Hills,4
CA,Santa Clara,Saratoga,Saratoga Hills,172951,Nature,5
CA,Santa Clara,Saratoga,Saratoga Hills,172951,Peaceful,6
CA,Santa Clara,Saratoga,Saratoga Hills,172951,Small,7
CA,Santa Clara,Saratoga,Saratoga Hills,172951,Walking,8
CA,Santa Clara,Saratoga,Saratoga Hills,172951,Weather,9
CA,Santa Clara,Saratoga,Saratoga Oaks,172943,Walking,0
CA,Santa Clara,Saratoga,Saratoga Oaks,172943,Clean,1
CA,Santa Clara,Saratoga,Saratoga Oaks,172943,Quiet,2
CA,Santa Clara,Saratoga,Saratoga Oaks,172943,Safe,3
